"","Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","Region","IncomeGroup","TableName"
"198","French Polynesia","PYF","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,176534589.6,215659455,220984369.1,259590076.3,242943776.9,254035999.2,296613496.9,325843254.7,431254103,555337985.7,690319754.9,732286143.3,793193187.4,1005573294,1215031775,1362151524,1279972866,1286462643,1335895286,1378991403,1507230779,2301514717,2543199148,2687472830,2636461517,3181206305,3267367610,3558215110,3694600400,3522272321,3982374846,3954696874,3567062512,3775160797,3797016069,3447543138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East Asia & Pacific","High income","French Polynesia"
"199","Qatar","QAT","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301791301.8,387700084.2,510259940.7,793884368,2401403227,2512784033,3284301332,3617580172,4052000413,5633000318,7829094613,8661263764,7596703214,6467582308,6704395824,6153296456,5053021951,5446428681,6038187033,6487912088,7360439423,6883516484,7646153984,7156593654,7374450769,8137911978,9059340385,11297802115,10255495027,12393131868,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,115270000000,97798351648,125122000000,167775000000,186834000000,198728000000,206225000000,161740000000,151732000000,166929000000,192009000000,NA,"Middle East & North Africa","High income","Qatar"
"200","Romania","ROU","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38413636364,40809523810,42105263158,38995454545,28998684211,25121666667,26362894737,30074440483,37435317265,36937074278,35574916295,41694118973,35952781582,37253259017,40394824679,46066101951,57806506024,74972669057,98452791983,122023000000,174585000000,214314000000,174104000000,166225000000,183443000000,171196000000,190949000000,199627000000,177893000000,188494000000,211407000000,239553000000,NA,"Europe & Central Asia","Upper middle income","Romania"
"201","Russian Federation","RUS","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554713000000,506500000000,516814000000,517963000000,460291000000,435084000000,395077000000,395537000000,391725000000,404929000000,270955000000,195907000000,259710000000,306602000000,345470000000,430348000000,591017000000,764017000000,989931000000,1299710000000,1660850000000,1222640000000,1524920000000,2051660000000,2210260000000,2297130000000,2059980000000,1363590000000,1282720000000,1578620000000,1657550000000,NA,"Europe & Central Asia","Upper middle income","Russian Federation"
"202","Rwanda","RWA","GDP (current US$)","NY.GDP.MKTP.CD",119000024,122000016,125000008,128000000,129999994,148799980,124525702.9,159560018,172200018,188700037,219900006,222952578.2,246457838.3,290746157.1,308458423.2,571863295.7,637754162.1,746650558.6,905709147.3,1109346221,1254765350,1407062608,1407242640,1479688126,1587412957,1715625839,1944711061,2157434025,2395493878,2405021933,2550185618,1911600970,2029026704,1971525999,753636370.5,1293535011,1382334879,1851558302,1989343495,1898608710,1813938653,1749262233,1749314001,1923071486,2174623213,2685133231,3116128156,3811474436,4867560259,5373088997,5783152633,6563320570,7334917697,7621923308,8016591928,8277613194,8475681533,9135454442,9509003197,NA,"Sub-Saharan Africa","Low income","Rwanda"
"203","South Asia","SAS","GDP (current US$)","NY.GDP.MKTP.CD",47133391310,50273085504,53650237001,60342490387,69112222702,74259557733,62387381643,68679803691,72094598961,79153383348,85745232476,91141390675,91584316045,104765000000,126859000000,136030000000,132830000000,153615000000,174799000000,195790000000,236090000000,250238000000,258894000000,274060000000,272785000000,296628000000,314160000000,348828000000,374827000000,378262000000,407227000000,362123000000,384520000000,380802000000,431964000000,479895000000,525019000000,550763000000,558476000000,598385000000,622372000000,638711000000,670046000000,782505000000,907328000000,1040050000000,1196110000000,1504220000000,1527500000000,1683490000000,2061060000000,2271880000000,2297370000000,2357170000000,2581890000000,2697310000000,2920090000000,3347710000000,3457800000000,NA,"","","South Asia"
"204","Saudi Arabia","SAU","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,4187777711,4485777644,5377333333,7184853348,9664157499,14947391140,45412957746,46773368206,64005665722,74188249979,80265619485,111860000000,164542000000,184292000000,153239000000,129172000000,119625000000,103898000000,86961922765,85695861148,88256074766,95344459279,117630000000,132223000000,137088000000,132968000000,135175000000,143343000000,158662000000,165964000000,146775000000,161717000000,189515000000,184137000000,189606000000,215808000000,258742000000,328460000000,376900000000,415965000000,519797000000,429098000000,528207000000,671239000000,735975000000,746647000000,756350000000,654270000000,644936000000,688586000000,782483000000,NA,"Middle East & North Africa","High income","Saudi Arabia"
"205","Sudan","SDN","GDP (current US$)","NY.GDP.MKTP.CD",1307333333,1419333333,1541666667,1568333333,1611333333,1679333333,1723000000,1865666667,1947333333,2144333333,2437666667,2656000000,2882000000,3571666667,4595000000,5598000000,6979333333,8704000000,7670500000,9032250000,7459833333,10016500000,9240000000,8230153846,9701357143,12403733333,15769062500,20155555556,15399166667,15291507937,12408647541,11379222222,7034219713,8881785938,12794192334,13829744879,9018243044,11681494637,11250327988,10682045258,12257418326,13182979784,14803189093,17646503525,21457470203,26524538566,35822408612,45898948564,54526580232,53150209168,65634109237,67327289320,68125631150,72065940086,82151588419,96741742022,95558220777,123053000000,40851536134,NA,"Sub-Saharan Africa","Lower middle income","Sudan"
"206","Senegal","SEN","GDP (current US$)","NY.GDP.MKTP.CD",1003692375,1058975266,1085475573,1122139637,1188930568,1210058396,1246908374,1246480959,1309384830,1245234807,1297407829,1339548824,1620857277,1863398448,2099324950,2830388405,2869777812,2938046307,3280354339,4084878668,4435050397,4021697233,3936758682,3512053232,3425127373,3750056424,5304238013,6381385760,6311054901,6219793533,7237100724,7111252866,7602005274,7189226453,4908415369,6176312552,6413189839,5915250258,6368265194,6512207622,5924239701,6174898370,6752510283,8683229268,10167441854,11022821632,11847848225,14285970085,16949789465,16248212852,16215069256,17878780185,17825417949,18960182371,19770840286,17767704597,19027392876,21081669870,24129599552,NA,"Sub-Saharan Africa","Lower middle income","Senegal"
"207","Singapore","SGP","GDP (current US$)","NY.GDP.MKTP.CD",704756304.7,764634783.7,826244610,917614007.6,894159153.3,974650463.9,1096432771,1238043904,1425715406,1659904613,1920586698,2263785444,2721440981,3696213333,5221534956,5633673930,6327077974,6618585074,7517176355,9296921724,11896256783,14175228844,16084252378,17784112150,19749361098,19156532746,18586746057,20919215578,25371462488,30465364739,36144336769,45466164978,52130263966,60603478153,73690847191,87810991957,96295886525,100124000000,85728310229,86284660767,96074477958,89794943350,92537752709,97645448284,115035000000,127808000000,148630000000,180942000000,193612000000,194152000000,239809000000,279351000000,295087000000,307576000000,314851000000,308004000000,318068000000,338406000000,364157000000,NA,"East Asia & Pacific","High income","Singapore"
"208","Solomon Islands","SLB","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,25203524.03,28084252.76,28606411.4,NA,50056882.82,40606712.05,55272108.84,84539332.28,74617096.48,83099107.91,93147039.25,111022090,151270207.9,168715353.1,187313261.3,188446092.1,180219397.5,252806783.4,232306861.2,210737869.7,238606299.6,310684273.7,332286760.9,302515026.9,320355090.6,378778047.2,410923236.2,464756638.5,519334096.7,565163750.6,567919502.8,471177008.1,482214092.3,435103853.5,400463452.1,341661643.6,332738245.9,375111894.9,413909879.3,456705434,516074229,608229326.7,597765363.1,681151190,932725578.8,1063879451,1129787202,1172268296,1154650066,1232699140,1321131091,1411904531,NA,"East Asia & Pacific","Lower middle income","Solomon Islands"
"209","Sierra Leone","SLE","GDP (current US$)","NY.GDP.MKTP.CD",322009471.6,327834680.6,342721579.8,348546952.1,371848114.7,359379856.2,375479849.8,348795303,329860091.9,408690163.5,434410373.8,419549425.1,465381090,575230234.4,648590642.9,679335901.1,594895672.3,691777758.4,960728338.9,1109374722,1100685845,1114830472,1295361886,995104305.3,1087471862,856890498.6,490181456.6,701307602.3,1055083945,932974411.9,649644826.8,779981458.9,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1090467712,1253340520,1385810072,1448536631,1650494367,1885112202,2158496873,2505458705,2453899847,2578026297,2942546781,3801862611,4920343195,5015157816,4218723875,3674794530,3739577973,3999945202,NA,"Sub-Saharan Africa","Low income","Sierra Leone"
"210","El Salvador","SLV","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,877720000,929520000,976200000,1009760100,1049400000,1132920000,1186120000,1263720000,1442320000,1665880000,1884120100,2328280100,2941640100,3127960000,3463639900,3573959900,3437200200,3399189100,3506347800,3661683400,3800368600,3771663200,3958045800,4189880000,4372215300,4817542204,5252342400,5813399300,6680269200,7679384000,8921947100,9586327800,10221705900,10936669900,11284197000,11784927700,12282533600,12664190300,13243892200,13724810900,14698001400,15999886400,17011750900,17986886200,17601616000,18447920000,20283780000,21386160000,21990970000,22593470000,23438240000,24154120000,24927970000,26056950000,NA,"Latin America & Caribbean","Lower middle income","El Salvador"
"211","San Marino","SMR","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1215640315,1101897918,1160626398,1253529080,1600451467,1877328036,1958711603,2092585623,2488365727,2752307016,2363156432,2139072848,2054489853,1800077091,1865374403,1788510017,1523012088,1564380531,1632860041,NA,NA,"Europe & Central Asia","High income","San Marino"
"212","Somalia","SOM","GDP (current US$)","NY.GDP.MKTP.CD",180459936.8,191659914.4,203531927.5,216145935.9,229529912.7,243724533.2,257374455.8,271780364.8,286718279.7,306357284.6,322600009.1,331102742.2,416942436.9,507028428.2,467577432.2,710850226.5,807275808.7,498550873,564986059.7,590419855.1,603592656.8,699112266.8,774419569.7,733901365.9,788307213.4,876404617.7,930318705.3,1009792724,1038291284,1092392963,917044228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3368199008,3340389106,4049001422,4198000287,4509001513,4721000393,NA,"Sub-Saharan Africa","Low income","Somalia"
"213","Serbia","SRB","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16750000000,20948677840,24147996550,18284194680,18409364147,6540245607,12267175481,16116843146,21188704081,24861484994,27683225959,32482070360,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394238300,47062205547,39628549950,40630392019,44120424392,50508366850,NA,"Europe & Central Asia","Upper middle income","Serbia"
"214","Sub-Saharan Africa (excluding high income)","SSA","GDP (current US$)","NY.GDP.MKTP.CD",29962472381,31146764852,33748634202,38672368616,37745935862,42033364145,45359388757,44830095702,47943933503,54896604889,64553267809,65669517038,74072232420,94701182950,123839000000,136486000000,148234000000,162883000000,180038000000,216674000000,271972000000,379281000000,348967000000,303823000000,266084000000,252822000000,260129000000,293795000000,302283000000,300752000000,336577000000,342293000000,337590000000,314832000000,310163000000,355712000000,367270000000,381764000000,368310000000,371681000000,396192000000,377733000000,411763000000,516503000000,643461000000,763790000000,908062000000,1054220000000,1208800000000,1147230000000,1368770000000,1551470000000,1634710000000,1738190000000,1825690000000,1660360000000,1544520000000,1678440000000,1697870000000,NA,"","","Sub-Saharan Africa (excluding high income)"
"215","South Sudan","SSD","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15550136279,12231362023,15727363443,17826697892,10368813559,13257627119,13282033898,12374452028,3070885014,NA,NA,NA,"Sub-Saharan Africa","Low income","South Sudan"
"216","Sub-Saharan Africa","SSF","GDP (current US$)","NY.GDP.MKTP.CD",29973666709,31157389140,33760238394,38685028470,37760332631,42047655887,45374364958,44845327520,47958300735,54910863991,64569009491,65689134020,74100936023,94735321514,123878000000,136529000000,148278000000,162942000000,180120000000,216800000000,272116000000,379428000000,349108000000,303964000000,266232000000,252988000000,260336000000,294044000000,302567000000,301057000000,336946000000,342668000000,338025000000,315309000000,310652000000,356223000000,367776000000,382331000000,368923000000,372308000000,396811000000,378360000000,412466000000,517213000000,644304000000,764713000000,909082000000,1055250000000,1209760000000,1148080000000,1369740000000,1552540000000,1635770000000,1739510000000,1827030000000,1661740000000,1545940000000,1679950000000,1699460000000,NA,"","","Sub-Saharan Africa"
"217","Small states","SST","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7878647287,8863324223,10444541173,13015289408,20217339440,23014441628,26271174006,29833866382,32086703975,39814806385,52739749952,54483987862,54246756821,52477418405,52016944953,50076628054,49115154640,56125253450,61862050985,64354376017,74799369910,76317327316,81248112347,80064305696,84225062461,95525994533,101712000000,108884000000,108746000000,116649000000,129322000000,129789000000,138843000000,165821000000,199755000000,238629000000,277384000000,332752000000,401592000000,343189000000,394373000000,477074000000,499989000000,516848000000,531018000000,452003000000,442920000000,483623000000,535696000000,NA,"","","Small states"
"218","Sao Tome and Principe","STP","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75951127.73,85171074.21,102085766.5,114582285.8,136450661.3,142775106.8,149146923.1,188021168.8,187821029,197454052.1,233213521.7,252560556,302925488.1,348941656.4,318265835.3,347545391.8,375040173.8,422296762.3,NA,"Sub-Saharan Africa","Lower middle income","São Tomé and Principe"
"219","Suriname","SUR","GDP (current US$)","NY.GDP.MKTP.CD",99650000,107700000,116150000,125950000,134400000,154150000,190350000,220700000,241350000,259650000,274900000,301000000,311950000,339450000,409850000,465500000,505500000,641500000,735500000,782500000,795000000,889000000,915000000,883500000,864000000,873000000,891000000,980000000,1161000000,542600000,388400000,448100000,404600000,428764705.9,605492537.3,691590497.7,861411471.3,926422500,1110850000,886290697.7,947671969.7,834279357.8,1093574468,1274190311,1484092538,1793388732,2626493057,2936440801,3532961749,3875555556,4368398048,4422276622,4980000000,5145757576,5240606061,4787367928,3167164371,3068766110,3427269682,NA,"Latin America & Caribbean","Upper middle income","Suriname"
"220","Slovak Republic","SVK","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12694544693,14213045494,15431288006,16452201101,20079363626,25733043137,27821913815,27660149541,29828899206,30415095887,29114875622,30703017450,35083608131,46731767494,57240535138,62697540107,70596729394,86304245825,100325000000,88945625174,89501012916,98181259740,93413992956,98478349315,100948000000,87769595120,89848359305,95617670260,106472000000,NA,"Europe & Central Asia","High income","Slovak Republic"
"221","Slovenia","SVN","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18130730932,13214510435,13052481427,13209759788,14993821209,21273055398,21480023017,20749140606,22125435372,22689994990,20342201356,20875387068,23563576758,29697448108,34470227454,36346974008,39587732029,48114688201,55589849128,50244793832,48013606745,51290792018,46352802766,48116256926,49889553216,43102044291,44641210338,48455919386,54235484383,NA,"Europe & Central Asia","High income","Slovenia"
"222","Sweden","SWE","GDP (current US$)","NY.GDP.MKTP.CD",14842870293,16147160123,17511477311,18954132366,21137242561,23260320646,25302033132,27463409202,29143383491,31649203886,37597376846,41026187811,48317904775,58632899709,65155385097,81808163118,88200661976,93240961375,103085000000,121783000000,140245000000,128001000000,112894000000,103650000000,107782000000,112640000000,148542000000,180631000000,204297000000,215116000000,258443000000,270665000000,280626000000,210186000000,226334000000,264344000000,288455000000,264834000000,267224000000,271177000000,260159000000,240284000000,264346000000,331531000000,382153000000,389488000000,420541000000,488398000000,514585000000,430114000000,488909000000,563797000000,544482000000,579361000000,574413000000,498118000000,512205000000,535607000000,551032000000,NA,"Europe & Central Asia","High income","Sweden"
"223","Eswatini","SWZ","GDP (current US$)","NY.GDP.MKTP.CD",35076158.48,43025199.5,45927061.46,54128377.43,64979280.41,70278594.43,76858462.83,74758504.83,79798404.03,105417891.6,112137757.2,136465324.4,146741251.5,221902017.3,264311994.1,288302907.4,272539098.4,304047838.1,340616375.3,412093133.8,542000513.6,571542674.6,537575980.8,555336145.8,494475699.9,361014890.5,449146608.3,584135559.9,692016714.3,696915430.7,1114703088,1156141998,1284766234,1357206996,1419293455,1698982438,1602760100,1716699913,1576904292,1547884442,1738100853,1542477309,1432228125,2197612701,2770082792,3178126492,3291353836,3469363996,3294093485,3580417067,4438778424,4820499924,4823831657,4560713074,4377293816,4020275298,3817430000,4433664364,4703787507,NA,"Sub-Saharan Africa","Lower middle income","Eswatini"
"224","Sint Maarten (Dutch part)","SXM","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean","High income","Sint Maarten (Dutch part)"
"225","Seychelles","SYC","GDP (current US$)","NY.GDP.MKTP.CD",12012025.25,11592024.36,12642026.57,13923029.26,15393032.35,15603032.8,16443034.56,16632032.81,16074027.35,16452027.99,18432031.36,21965951.72,30645121.01,36896278.22,43134498.69,47803145.96,49278979.55,64526398.66,85552369.91,127261099.2,147357222.8,154902869,147912069.8,146712850.5,151313242,168887539.1,207850623.6,249267039.8,283828769,304832867.4,368584758.9,374359556.1,433667193.8,473916819.5,486451204.6,508221508.2,503068472.2,562958836.5,608369282.2,622985493.7,614879764.8,622262057.2,697518248.2,705704816,839319927.3,919103254.5,1016418229,1033561654,967199594,847397850.1,969936525.3,1065826670,1060226126,1328157609,1343007845,1377495054,1427524565,1503168690,1590180446,NA,"Sub-Saharan Africa","High income","Seychelles"
"226","Syrian Arab Republic","SYR","GDP (current US$)","NY.GDP.MKTP.CD",857704431.7,945244992.2,1110565864,1200447429,1339494290,1472036551,1342287557,1580229795,1753746370,2245011572,2140383696,2589851693,3059682162,3239488105,5159557176,6826980767,7633528921,7696011360,9275203106,9929682184,13062421025,15518199247,16298905397,17589184557,17503082982,16403544511,13293209270,11356215713,10577042355,9853396226,12308624284,12981833333,13253565899,13695962019,10122020000,11396706587,13789560878,14505233969,15200846138,15873875969,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle East & North Africa","Low income","Syrian Arab Republic"
"227","Turks and Caicos Islands","TCA","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358744800,366707910,409753640,485598810,578645760,721891470,773489740,862683630,703175750,686787810,728789570,715722770,740776770,823968140,893501650,950357510,962525840,1022312010,NA,"Latin America & Caribbean","High income","Turks and Caicos Islands"
"228","Chad","TCD","GDP (current US$)","NY.GDP.MKTP.CD",313582727.6,333975336.6,357635713.9,371767002.7,392247517.6,416926303,432794922.5,449826323,453980096.7,471635620.9,469266736.6,501866730.7,585427545.7,647199482.8,652532796.1,864602103.3,866044961,935360466.4,1113920123,1004316495,1033002402,876937559.7,834369860.4,832415806,919103735.3,1033069710,1067828247,1163426851,1482597299,1433686310,1738605558,1877138042,1881847677,1463251055,1179837955,1445919970,1607345450,1544689503,1744794457,1534673583,1385058162,1709347793,1987622279,2736666516,4414929220,6646663561,7422102656,8638711443,10351932604,9253484108,10657705536,12156380425,12368071039,12949854263,13922223234,10945989472,10090922857,9975692095,11302544205,NA,"Sub-Saharan Africa","Low income","Chad"
"229","East Asia & Pacific (IDA & IBRD countries)","TEA","GDP (current US$)","NY.GDP.MKTP.CD",80089044323,70304295487,64423897319,69762139106,80882097088,94390974374,103332000000,100126000000,101060000000,113479000000,126500000000,136038000000,154330000000,194309000000,219217000000,246447000000,250145000000,289062000000,279843000000,324147000000,374017000000,399115000000,418870000000,439533000000,477140000000,522900000000,521421000000,514988000000,571187000000,617327000000,661633000000,718052000000,804653000000,883381000000,1062640000000,1311570000000,1506470000000,1560400000000,1430160000000,1573190000000,1731600000000,1842340000000,2039050000000,2307980000000,2676690000000,3100870000000,3734880000000,4721610000000,5975960000000,6477920000000,7853670000000,9596180000000,10700600000000,11805000000000,12689600000000,13197900000000,13431900000000,14618100000000,16248800000000,NA,"","","East Asia & Pacific (IDA & IBRD)"
"230","Europe & Central Asia (IDA & IBRD countries)","TEC","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989015000000,960185000000,1020480000000,1008330000000,944015000000,931050000000,837258000000,924733000000,949660000000,978980000000,946345000000,820010000000,891605000000,907027000000,1018840000000,1252140000000,1621570000000,2032250000000,2458800000000,3161990000000,3915050000000,3105900000000,3639000000000,4423150000000,4614980000000,4897370000000,4639240000000,3615790000000,3483940000000,3898850000000,4041510000000,NA,"","","Europe & Central Asia (IDA & IBRD)"
"231","Togo","TGO","GDP (current US$)","NY.GDP.MKTP.CD",121128073.1,126396469.7,132237441.6,143255784.5,166104067.6,187300336.4,216136263.9,231706475.5,241956910.7,267732446.4,253976626.2,286537525,335677636.9,406479906.2,560437742.6,617321669.4,619375134.2,777435020.5,824263841.5,891775906.6,1136408814,962347001,821651918.7,765746590.6,718148959.6,762359722.7,1060911735,1249099130,1378847487,1352949663,1628427515,1602299863,1692959110,1233496846,982624324.5,1309382885,1465448290,1498950899,1587345951,1576094566,1488185772,1481141850,1698678686,2111093198,2255942249,2280575830,2349495621,2659095101,3310277927,3365711796,3426022206,3867391618,3873529926,4320427496,4568900620,4179185205,4414908597,4765866980,5300214337,NA,"Sub-Saharan Africa","Low income","Togo"
"232","Thailand","THA","GDP (current US$)","NY.GDP.MKTP.CD",2760747472,3034043574,3308912797,3540403457,3889129942,4388937649,5279230817,5638461442,6081009428,6695336567,7086538438,7375000024,8177884553,10838587358,13703000530,14882747955,16985211146,19779315170,24006570178,27371699083,32353440727,34846107862,36589797857,40042826244,41797592963,38900692712,43096746122,50535438696,61667199835,72250877410,85343063966,98234695722,111453000000,128890000000,146683000000,169279000000,183035000000,150180000000,113676000000,126669000000,126392000000,120297000000,134301000000,152281000000,172895000000,189318000000,221758000000,262943000000,291383000000,281710000000,341105000000,370819000000,397558000000,420333000000,407339000000,401296000000,412353000000,455276000000,504993000000,NA,"East Asia & Pacific","Upper middle income","Thailand"
"233","Tajikistan","TJK","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629395066,2534720480,1909246641,1646693642,1522018436,1231567145,1043654822,921572114.5,1320242081,1086605267,860521119.3,1080768907,1221120799,1555301496,2076182461,2312327536,2830220713,3719506173,5161337336,4979481980,5642178580,6522732203,7633049792,8448469838,9112544556,7854602392,6952678127,7157865188,7522947810,NA,"Europe & Central Asia","Low income","Tajikistan"
"234","Turkmenistan","TKM","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2331358820,3010982414,3006988217,3189539641,3208098919,3200539816,3179225949,2561118608,2482228440,2378759975,2450349634,2605688065,2450564468,2904662605,3534803922,4461978499,5977560877,6838351088,8103901996,10276674365,12664165103,19271523179,20214385965,22583157895,29233333333,35164210526,39197543860,43524210526,35799714286,36180000000,37926285714,40761142857,NA,"Europe & Central Asia","Upper middle income","Turkmenistan"
"235","Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP (current US$)","NY.GDP.MKTP.CD",76702300593,81094144300,92821686023,93431297904,104147000000,110869000000,121581000000,124464000000,133893000000,149864000000,163011000000,181593000000,203688000000,268837000000,352618000000,368000000000,409682000000,451147000000,510552000000,610772000000,740166000000,857185000000,795290000000,694250000000,697277000000,719285000000,721577000000,761081000000,860108000000,942462000000,1109230000000,1382300000000,1302850000000,1504980000000,1719710000000,1833470000000,1992900000000,2186080000000,2199440000000,1968090000000,2174350000000,2116180000000,1882100000000,1919600000000,2223090000000,2706520000000,3182620000000,3769090000000,4402420000000,4123880000000,5152620000000,5877990000000,5935010000000,6081900000000,6199500000000,5290480000000,5154280000000,5732280000000,5555730000000,NA,"","","Latin America & Caribbean (IDA & IBRD)"
"236","Timor-Leste","TLS","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439646121.6,517708470.6,510677040.1,543315609.4,1078373729,1813708128,2657842665,2881040228,4391368105,3199666691,3998961314,5672048723,6661664575,5637671696,4041636957,3092624755,2503532102,2487269437,2581000000,NA,"East Asia & Pacific","Lower middle income","Timor-Leste"
"237","Middle East & North Africa (IDA & IBRD countries)","TMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289171000000,296100000000,337617000000,391915000000,402266000000,408024000000,431553000000,447311000000,463338000000,450125000000,507818000000,588818000000,693828000000,806752000000,997686000000,1229020000000,1188830000000,1374750000000,1558160000000,1717410000000,1611630000000,1585630000000,1428810000000,1439710000000,1422820000000,NA,NA,"","","Middle East & North Africa (IDA & IBRD)"
